"PathwayID","gene_expl","gene"
"Pathway 202","dummy_gene_5356","dummy_gene_17216"
"Pathway 202","dummy_gene_5356","dummy_gene_8827"
"Pathway 202","dummy_gene_5356","dummy_gene_5058"
"Pathway 202","dummy_gene_5356","dummy_gene_6665"
"Pathway 202","dummy_gene_5356","dummy_gene_7860"
"Pathway 202","dummy_gene_5356","dummy_gene_1387"
"Pathway 202","dummy_gene_5356","dummy_gene_16340"
"Pathway 202","dummy_gene_5356","dummy_gene_14863"
"Pathway 202","dummy_gene_5356","dummy_gene_17801"
"Pathway 202","dummy_gene_5356","dummy_gene_17214"
"Pathway 202","dummy_gene_5356","dummy_gene_1311"
"Pathway 202","dummy_gene_5356","dummy_gene_8837"
"Pathway 202","dummy_gene_5356","dummy_gene_12474"
"Pathway 202","dummy_gene_5356","dummy_gene_10421"
"Pathway 202","dummy_gene_5356","dummy_gene_5231"
"Pathway 202","dummy_gene_5356","dummy_gene_18893"
"Pathway 202","dummy_gene_5356","dummy_gene_15371"
"Pathway 202","dummy_gene_5356","dummy_gene_15493"
"Pathway 202","dummy_gene_5356","dummy_gene_9520"
"Pathway 202","dummy_gene_5356","dummy_gene_939"
"Pathway 202","dummy_gene_5356","dummy_gene_3599"
"Pathway 202","dummy_gene_5356","dummy_gene_3226"
"Pathway 202","dummy_gene_5356","dummy_gene_18402"
"Pathway 202","dummy_gene_5356","dummy_gene_3277"
"Pathway 202","dummy_gene_5356","dummy_gene_13141"
"Pathway 202","dummy_gene_5356","dummy_gene_14864"
"Pathway 202","dummy_gene_5356","dummy_gene_19756"
"Pathway 202","dummy_gene_5356","dummy_gene_17584"
"Pathway 202","dummy_gene_5356","dummy_gene_11843"
"Pathway 202","dummy_gene_5356","dummy_gene_5360"
"Pathway 202","dummy_gene_5356","dummy_gene_9513"
"Pathway 202","dummy_gene_5356","dummy_gene_5310"
"Pathway 202","dummy_gene_5356","dummy_gene_11405"
"Pathway 202","dummy_gene_5356","dummy_gene_11772"
"Pathway 202","dummy_gene_5356","dummy_gene_3013"
"Pathway 202","dummy_gene_5356","dummy_gene_16446"
"Pathway 202","dummy_gene_5356","dummy_gene_5616"
"Pathway 202","dummy_gene_5356","dummy_gene_10950"
"Pathway 202","dummy_gene_5356","dummy_gene_4437"
"Pathway 202","dummy_gene_5356","dummy_gene_3804"
"Pathway 202","dummy_gene_5356","dummy_gene_10362"
"Pathway 202","dummy_gene_5356","dummy_gene_10167"
"Pathway 202","dummy_gene_5356","dummy_gene_11936"
"Pathway 202","dummy_gene_5356","dummy_gene_12566"
"Pathway 202","dummy_gene_5356","dummy_gene_14057"
"Pathway 202","dummy_gene_5356","dummy_gene_11075"
"Pathway 202","dummy_gene_5356","dummy_gene_17900"
"Pathway 202","dummy_gene_5356","dummy_gene_9228"
"Pathway 202","dummy_gene_5356","dummy_gene_6716"
"Pathway 202","dummy_gene_5356","dummy_gene_7180"
"Pathway 202","dummy_gene_5356","dummy_gene_2665"
"Pathway 202","dummy_gene_5356","dummy_gene_7393"
"Pathway 202","dummy_gene_5356","dummy_gene_14249"
"Pathway 202","dummy_gene_5356","dummy_gene_17647"
"Pathway 202","dummy_gene_5356","dummy_gene_17617"
"Pathway 202","dummy_gene_5356","dummy_gene_5697"
"Pathway 202","dummy_gene_5356","dummy_gene_3496"
"Pathway 202","dummy_gene_5356","dummy_gene_18179"
"Pathway 202","dummy_gene_5356","dummy_gene_3986"
"Pathway 202","dummy_gene_5356","dummy_gene_6099"
"Pathway 202","dummy_gene_5356","dummy_gene_14468"
"Pathway 202","dummy_gene_5356","dummy_gene_8406"
"Pathway 202","dummy_gene_5356","dummy_gene_14988"
"Pathway 202","dummy_gene_5356","dummy_gene_10740"
"Pathway 202","dummy_gene_5356","dummy_gene_10797"
"Pathway 202","dummy_gene_5356","dummy_gene_6054"
"Pathway 202","dummy_gene_5356","dummy_gene_18843"
"Pathway 202","dummy_gene_5356","dummy_gene_19297"
"Pathway 202","dummy_gene_5356","dummy_gene_16131"
"Pathway 202","dummy_gene_5356","dummy_gene_6711"
"Pathway 202","dummy_gene_5356","dummy_gene_11576"
"Pathway 202","dummy_gene_5356","dummy_gene_11895"
"Pathway 202","dummy_gene_5356","dummy_gene_18738"
"Pathway 202","dummy_gene_5356","dummy_gene_8704"
"Pathway 202","dummy_gene_5356","dummy_gene_12070"
"Pathway 202","dummy_gene_5356","dummy_gene_786"
"Pathway 202","dummy_gene_5356","dummy_gene_5567"
"Pathway 202","dummy_gene_5356","dummy_gene_10086"
"Pathway 202","dummy_gene_5356","dummy_gene_8481"
"Pathway 202","dummy_gene_5356","dummy_gene_16741"
"Pathway 202","dummy_gene_5356","dummy_gene_12719"
"Pathway 202","dummy_gene_5356","dummy_gene_19989"
"Pathway 202","dummy_gene_5356","dummy_gene_4692"
"Pathway 202","dummy_gene_5356","dummy_gene_5430"
"Pathway 202","dummy_gene_5356","dummy_gene_9453"
"Pathway 202","dummy_gene_5356","dummy_gene_3323"
"Pathway 202","dummy_gene_5356","dummy_gene_11084"
"Pathway 202","dummy_gene_5356","dummy_gene_15741"
"Pathway 202","dummy_gene_5356","dummy_gene_8266"
"Pathway 202","dummy_gene_5356","dummy_gene_10631"
"Pathway 202","dummy_gene_5356","dummy_gene_13630"
"Pathway 202","dummy_gene_5356","dummy_gene_4185"
"Pathway 202","dummy_gene_5356","dummy_gene_10211"
"Pathway 202","dummy_gene_5356","dummy_gene_1112"
"Pathway 202","dummy_gene_5356","dummy_gene_3370"
"Pathway 202","dummy_gene_5356","dummy_gene_10625"
"Pathway 202","dummy_gene_5356","dummy_gene_8884"
"Pathway 202","dummy_gene_5356","dummy_gene_11333"
"Pathway 202","dummy_gene_5356","dummy_gene_5438"
"Pathway 202","dummy_gene_5356","dummy_gene_12370"
"Pathway 202","dummy_gene_5356","dummy_gene_8027"
"Pathway 202","dummy_gene_5356","dummy_gene_15769"
"Pathway 202","dummy_gene_5356","dummy_gene_3195"
"Pathway 202","dummy_gene_5356","dummy_gene_13397"
"Pathway 202","dummy_gene_5356","dummy_gene_14919"
"Pathway 202","dummy_gene_5356","dummy_gene_16882"
"Pathway 202","dummy_gene_5356","dummy_gene_18642"
"Pathway 202","dummy_gene_5356","dummy_gene_9403"
"Pathway 202","dummy_gene_5356","dummy_gene_17890"
"Pathway 202","dummy_gene_5356","dummy_gene_16258"
"Pathway 202","dummy_gene_5356","dummy_gene_11653"
"Pathway 202","dummy_gene_5356","dummy_gene_17351"
"Pathway 202","dummy_gene_5356","dummy_gene_10604"
"Pathway 202","dummy_gene_5356","dummy_gene_11163"
"Pathway 202","dummy_gene_5356","dummy_gene_3292"
"Pathway 202","dummy_gene_5356","dummy_gene_12257"
"Pathway 202","dummy_gene_5356","dummy_gene_1904"
"Pathway 202","dummy_gene_5356","dummy_gene_2412"
"Pathway 202","dummy_gene_5356","dummy_gene_4474"
"Pathway 202","dummy_gene_5356","dummy_gene_6776"
"Pathway 202","dummy_gene_5356","dummy_gene_2391"
"Pathway 202","dummy_gene_5356","dummy_gene_12732"
"Pathway 202","dummy_gene_5356","dummy_gene_10545"
"Pathway 202","dummy_gene_5356","dummy_gene_7594"
"Pathway 202","dummy_gene_5356","dummy_gene_18394"
"Pathway 202","dummy_gene_5356","dummy_gene_11023"
"Pathway 202","dummy_gene_5356","dummy_gene_15091"
"Pathway 202","dummy_gene_5356","dummy_gene_5741"
"Pathway 202","dummy_gene_5356","dummy_gene_4913"
"Pathway 202","dummy_gene_5356","dummy_gene_11732"
"Pathway 202","dummy_gene_5356","dummy_gene_14704"
"Pathway 202","dummy_gene_5356","dummy_gene_11733"
"Pathway 202","dummy_gene_5356","dummy_gene_14453"
"Pathway 202","dummy_gene_5356","dummy_gene_18661"
"Pathway 202","dummy_gene_5356","dummy_gene_16789"
"Pathway 202","dummy_gene_5356","dummy_gene_1445"
"Pathway 202","dummy_gene_5356","dummy_gene_13366"
"Pathway 202","dummy_gene_5356","dummy_gene_11671"
"Pathway 202","dummy_gene_5356","dummy_gene_16640"
"Pathway 202","dummy_gene_5356","dummy_gene_15654"
"Pathway 202","dummy_gene_5356","dummy_gene_1893"
"Pathway 202","dummy_gene_5356","dummy_gene_11858"
"Pathway 202","dummy_gene_5356","dummy_gene_9661"
"Pathway 202","dummy_gene_5356","dummy_gene_13166"
"Pathway 202","dummy_gene_5356","dummy_gene_2596"
"Pathway 202","dummy_gene_5356","dummy_gene_7277"
"Pathway 202","dummy_gene_5356","dummy_gene_10328"
"Pathway 202","dummy_gene_5356","dummy_gene_6059"
"Pathway 202","dummy_gene_5356","dummy_gene_14310"
"Pathway 202","dummy_gene_5356","dummy_gene_1639"
"Pathway 202","dummy_gene_5356","dummy_gene_18710"
"Pathway 202","dummy_gene_5356","dummy_gene_18349"
"Pathway 202","dummy_gene_5356","dummy_gene_19223"
"Pathway 202","dummy_gene_5356","dummy_gene_4152"
"Pathway 202","dummy_gene_5356","dummy_gene_4700"
"Pathway 202","dummy_gene_5356","dummy_gene_17408"
"Pathway 202","dummy_gene_5356","dummy_gene_15339"
"Pathway 202","dummy_gene_5356","dummy_gene_16450"
"Pathway 202","dummy_gene_5356","dummy_gene_17477"
"Pathway 202","dummy_gene_5356","dummy_gene_19879"
"Pathway 202","dummy_gene_5356","dummy_gene_16143"
"Pathway 202","dummy_gene_5356","dummy_gene_1879"
"Pathway 202","dummy_gene_5356","dummy_gene_10664"
"Pathway 202","dummy_gene_5356","dummy_gene_13448"
"Pathway 202","dummy_gene_5356","dummy_gene_9514"
"Pathway 202","dummy_gene_5356","dummy_gene_3712"
"Pathway 202","dummy_gene_5356","dummy_gene_16680"
"Pathway 202","dummy_gene_5356","dummy_gene_15639"
"Pathway 202","dummy_gene_5356","dummy_gene_19497"
"Pathway 202","dummy_gene_5356","dummy_gene_5341"
"Pathway 202","dummy_gene_5356","dummy_gene_14970"
"Pathway 202","dummy_gene_5356","dummy_gene_8458"
"Pathway 202","dummy_gene_5356","dummy_gene_8996"
"Pathway 202","dummy_gene_5356","dummy_gene_16261"
"Pathway 202","dummy_gene_5356","dummy_gene_19305"
"Pathway 202","dummy_gene_5356","dummy_gene_19177"
"Pathway 202","dummy_gene_5356","dummy_gene_8771"
"Pathway 202","dummy_gene_5356","dummy_gene_19086"
"Pathway 202","dummy_gene_5356","dummy_gene_19099"
"Pathway 202","dummy_gene_5356","dummy_gene_422"
"Pathway 202","dummy_gene_5356","dummy_gene_11757"
"Pathway 202","dummy_gene_5356","dummy_gene_7052"
"Pathway 202","dummy_gene_5356","dummy_gene_1700"
"Pathway 202","dummy_gene_5356","dummy_gene_14058"
"Pathway 202","dummy_gene_5356","dummy_gene_14951"
"Pathway 202","dummy_gene_5356","dummy_gene_6344"
"Pathway 202","dummy_gene_5356","dummy_gene_11584"
"Pathway 202","dummy_gene_5356","dummy_gene_12174"
"Pathway 202","dummy_gene_5356","dummy_gene_1659"
"Pathway 202","dummy_gene_5356","dummy_gene_11917"
"Pathway 202","dummy_gene_5356","dummy_gene_4907"
"Pathway 202","dummy_gene_5356","dummy_gene_3791"
"Pathway 202","dummy_gene_5356","dummy_gene_11462"
"Pathway 202","dummy_gene_5356","dummy_gene_16831"
"Pathway 202","dummy_gene_5356","dummy_gene_1619"
"Pathway 202","dummy_gene_5356","dummy_gene_19753"
"Pathway 202","dummy_gene_5356","dummy_gene_8128"
"Pathway 202","dummy_gene_5356","dummy_gene_12985"
"Pathway 202","dummy_gene_5988","dummy_gene_18876"
"Pathway 202","dummy_gene_5988","dummy_gene_3278"
"Pathway 202","dummy_gene_5988","dummy_gene_9427"
"Pathway 202","dummy_gene_5988","dummy_gene_2289"
"Pathway 202","dummy_gene_5988","dummy_gene_13262"
"Pathway 202","dummy_gene_5988","dummy_gene_19529"
"Pathway 202","dummy_gene_5988","dummy_gene_12464"
"Pathway 202","dummy_gene_5988","dummy_gene_17072"
"Pathway 202","dummy_gene_5988","dummy_gene_5897"
"Pathway 202","dummy_gene_5988","dummy_gene_5675"
"Pathway 202","dummy_gene_5988","dummy_gene_8590"
"Pathway 202","dummy_gene_5988","dummy_gene_609"
"Pathway 202","dummy_gene_5988","dummy_gene_6452"
"Pathway 202","dummy_gene_5988","dummy_gene_7131"
"Pathway 202","dummy_gene_5988","dummy_gene_414"
"Pathway 202","dummy_gene_5988","dummy_gene_10606"
"Pathway 202","dummy_gene_5988","dummy_gene_3333"
"Pathway 202","dummy_gene_5988","dummy_gene_18196"
"Pathway 202","dummy_gene_5988","dummy_gene_9341"
"Pathway 202","dummy_gene_5988","dummy_gene_8214"
"Pathway 202","dummy_gene_5988","dummy_gene_11162"
"Pathway 202","dummy_gene_5988","dummy_gene_3179"
"Pathway 202","dummy_gene_5988","dummy_gene_5085"
"Pathway 202","dummy_gene_5988","dummy_gene_19668"
"Pathway 202","dummy_gene_5988","dummy_gene_12382"
"Pathway 202","dummy_gene_5988","dummy_gene_17183"
"Pathway 202","dummy_gene_5988","dummy_gene_8240"
"Pathway 202","dummy_gene_5988","dummy_gene_1992"
"Pathway 202","dummy_gene_5988","dummy_gene_7346"
"Pathway 202","dummy_gene_5988","dummy_gene_17530"
"Pathway 202","dummy_gene_5988","dummy_gene_2280"
"Pathway 202","dummy_gene_5988","dummy_gene_16072"
"Pathway 202","dummy_gene_5988","dummy_gene_7474"
"Pathway 202","dummy_gene_5988","dummy_gene_16048"
"Pathway 202","dummy_gene_5988","dummy_gene_18749"
"Pathway 202","dummy_gene_5988","dummy_gene_2282"
"Pathway 202","dummy_gene_5988","dummy_gene_13511"
"Pathway 202","dummy_gene_5988","dummy_gene_10341"
"Pathway 202","dummy_gene_5988","dummy_gene_14273"
"Pathway 202","dummy_gene_5988","dummy_gene_11808"
"Pathway 202","dummy_gene_5988","dummy_gene_10094"
"Pathway 202","dummy_gene_5988","dummy_gene_3630"
"Pathway 202","dummy_gene_5988","dummy_gene_9104"
"Pathway 202","dummy_gene_5988","dummy_gene_4134"
"Pathway 202","dummy_gene_5988","dummy_gene_15180"
"Pathway 202","dummy_gene_5988","dummy_gene_11290"
"Pathway 202","dummy_gene_5988","dummy_gene_2670"
"Pathway 202","dummy_gene_5988","dummy_gene_11938"
"Pathway 202","dummy_gene_5988","dummy_gene_2694"
"Pathway 202","dummy_gene_5988","dummy_gene_16922"
"Pathway 202","dummy_gene_5988","dummy_gene_17034"
"Pathway 202","dummy_gene_5988","dummy_gene_17824"
"Pathway 202","dummy_gene_5988","dummy_gene_843"
"Pathway 202","dummy_gene_5988","dummy_gene_9364"
"Pathway 202","dummy_gene_5988","dummy_gene_18305"
"Pathway 202","dummy_gene_5988","dummy_gene_10208"
"Pathway 202","dummy_gene_5988","dummy_gene_1075"
"Pathway 202","dummy_gene_5988","dummy_gene_9934"
"Pathway 202","dummy_gene_5988","dummy_gene_13341"
"Pathway 202","dummy_gene_5988","dummy_gene_9701"
"Pathway 202","dummy_gene_5988","dummy_gene_19340"
"Pathway 202","dummy_gene_5988","dummy_gene_6515"
"Pathway 202","dummy_gene_5988","dummy_gene_1755"
"Pathway 202","dummy_gene_5988","dummy_gene_9280"
"Pathway 202","dummy_gene_5988","dummy_gene_5841"
"Pathway 202","dummy_gene_5988","dummy_gene_5246"
"Pathway 202","dummy_gene_5988","dummy_gene_10934"
"Pathway 202","dummy_gene_5988","dummy_gene_6717"
"Pathway 202","dummy_gene_5988","dummy_gene_17329"
"Pathway 202","dummy_gene_5988","dummy_gene_6486"
"Pathway 202","dummy_gene_5988","dummy_gene_18536"
"Pathway 202","dummy_gene_5988","dummy_gene_19206"
"Pathway 202","dummy_gene_5988","dummy_gene_12644"
"Pathway 202","dummy_gene_5988","dummy_gene_8379"
"Pathway 202","dummy_gene_5988","dummy_gene_17725"
"Pathway 202","dummy_gene_5988","dummy_gene_16320"
"Pathway 202","dummy_gene_5988","dummy_gene_16957"
"Pathway 202","dummy_gene_5988","dummy_gene_4004"
"Pathway 202","dummy_gene_5988","dummy_gene_4440"
"Pathway 202","dummy_gene_5988","dummy_gene_13183"
"Pathway 202","dummy_gene_5988","dummy_gene_18234"
"Pathway 202","dummy_gene_5988","dummy_gene_851"
"Pathway 202","dummy_gene_5988","dummy_gene_6500"
"Pathway 202","dummy_gene_5988","dummy_gene_6527"
"Pathway 202","dummy_gene_5988","dummy_gene_17393"
"Pathway 202","dummy_gene_5988","dummy_gene_10190"
"Pathway 202","dummy_gene_5988","dummy_gene_9284"
"Pathway 202","dummy_gene_5988","dummy_gene_16022"
"Pathway 202","dummy_gene_5988","dummy_gene_639"
"Pathway 202","dummy_gene_5988","dummy_gene_7532"
"Pathway 202","dummy_gene_5988","dummy_gene_12190"
"Pathway 202","dummy_gene_5988","dummy_gene_13729"
"Pathway 202","dummy_gene_5988","dummy_gene_13026"
"Pathway 202","dummy_gene_5988","dummy_gene_8294"
"Pathway 202","dummy_gene_5988","dummy_gene_12375"
"Pathway 202","dummy_gene_5988","dummy_gene_4203"
"Pathway 202","dummy_gene_5988","dummy_gene_11482"
"Pathway 202","dummy_gene_5988","dummy_gene_17275"
"Pathway 202","dummy_gene_5988","dummy_gene_17216"
"Pathway 202","dummy_gene_5988","dummy_gene_8827"
"Pathway 202","dummy_gene_5988","dummy_gene_5058"
"Pathway 202","dummy_gene_5988","dummy_gene_6665"
"Pathway 202","dummy_gene_5988","dummy_gene_7860"
"Pathway 202","dummy_gene_5988","dummy_gene_1387"
"Pathway 202","dummy_gene_5988","dummy_gene_16340"
"Pathway 202","dummy_gene_5988","dummy_gene_14863"
"Pathway 202","dummy_gene_5988","dummy_gene_17801"
"Pathway 202","dummy_gene_5988","dummy_gene_17214"
"Pathway 202","dummy_gene_5988","dummy_gene_1311"
"Pathway 202","dummy_gene_5988","dummy_gene_8837"
"Pathway 202","dummy_gene_5988","dummy_gene_12474"
"Pathway 202","dummy_gene_5988","dummy_gene_10421"
"Pathway 202","dummy_gene_5988","dummy_gene_5231"
"Pathway 202","dummy_gene_5988","dummy_gene_18893"
"Pathway 202","dummy_gene_5988","dummy_gene_15371"
"Pathway 202","dummy_gene_5988","dummy_gene_15493"
"Pathway 202","dummy_gene_5988","dummy_gene_9520"
"Pathway 202","dummy_gene_5988","dummy_gene_939"
"Pathway 202","dummy_gene_5988","dummy_gene_3599"
"Pathway 202","dummy_gene_5988","dummy_gene_3226"
"Pathway 202","dummy_gene_5988","dummy_gene_18402"
"Pathway 202","dummy_gene_5988","dummy_gene_3277"
"Pathway 202","dummy_gene_5988","dummy_gene_13141"
"Pathway 202","dummy_gene_5988","dummy_gene_14864"
"Pathway 202","dummy_gene_5988","dummy_gene_19756"
"Pathway 202","dummy_gene_5988","dummy_gene_17584"
"Pathway 202","dummy_gene_5988","dummy_gene_11843"
"Pathway 202","dummy_gene_5988","dummy_gene_5360"
"Pathway 202","dummy_gene_5988","dummy_gene_9513"
"Pathway 202","dummy_gene_5988","dummy_gene_5310"
"Pathway 202","dummy_gene_5988","dummy_gene_11405"
"Pathway 202","dummy_gene_5988","dummy_gene_11772"
"Pathway 202","dummy_gene_5988","dummy_gene_3013"
"Pathway 202","dummy_gene_5988","dummy_gene_16446"
"Pathway 202","dummy_gene_5988","dummy_gene_5616"
"Pathway 202","dummy_gene_5988","dummy_gene_10950"
"Pathway 202","dummy_gene_5988","dummy_gene_4437"
"Pathway 202","dummy_gene_5988","dummy_gene_3804"
"Pathway 202","dummy_gene_5988","dummy_gene_10362"
"Pathway 202","dummy_gene_5988","dummy_gene_10167"
"Pathway 202","dummy_gene_5988","dummy_gene_11936"
"Pathway 202","dummy_gene_5988","dummy_gene_12566"
"Pathway 202","dummy_gene_5988","dummy_gene_14057"
"Pathway 202","dummy_gene_5988","dummy_gene_11075"
"Pathway 202","dummy_gene_5988","dummy_gene_17900"
"Pathway 202","dummy_gene_5988","dummy_gene_9228"
"Pathway 202","dummy_gene_5988","dummy_gene_6716"
"Pathway 202","dummy_gene_5988","dummy_gene_7180"
"Pathway 202","dummy_gene_5988","dummy_gene_2665"
"Pathway 202","dummy_gene_5988","dummy_gene_7393"
"Pathway 202","dummy_gene_5988","dummy_gene_14249"
"Pathway 202","dummy_gene_5988","dummy_gene_17647"
"Pathway 202","dummy_gene_5988","dummy_gene_17617"
"Pathway 202","dummy_gene_5988","dummy_gene_5697"
"Pathway 202","dummy_gene_5988","dummy_gene_3496"
"Pathway 202","dummy_gene_5988","dummy_gene_18179"
"Pathway 202","dummy_gene_5988","dummy_gene_3986"
"Pathway 202","dummy_gene_5988","dummy_gene_6099"
"Pathway 202","dummy_gene_5988","dummy_gene_14468"
"Pathway 202","dummy_gene_5988","dummy_gene_8406"
"Pathway 202","dummy_gene_5988","dummy_gene_14988"
"Pathway 202","dummy_gene_5988","dummy_gene_10740"
"Pathway 202","dummy_gene_5988","dummy_gene_10797"
"Pathway 202","dummy_gene_5988","dummy_gene_6054"
"Pathway 202","dummy_gene_5988","dummy_gene_18843"
"Pathway 202","dummy_gene_5988","dummy_gene_19297"
"Pathway 202","dummy_gene_5988","dummy_gene_16131"
"Pathway 202","dummy_gene_5988","dummy_gene_6711"
"Pathway 202","dummy_gene_5988","dummy_gene_11576"
"Pathway 202","dummy_gene_5988","dummy_gene_11895"
"Pathway 202","dummy_gene_5988","dummy_gene_18738"
"Pathway 202","dummy_gene_5988","dummy_gene_8704"
"Pathway 202","dummy_gene_5988","dummy_gene_12070"
"Pathway 202","dummy_gene_5988","dummy_gene_786"
"Pathway 202","dummy_gene_5988","dummy_gene_5567"
"Pathway 202","dummy_gene_5988","dummy_gene_10086"
"Pathway 202","dummy_gene_5988","dummy_gene_8481"
"Pathway 202","dummy_gene_5988","dummy_gene_16741"
"Pathway 202","dummy_gene_5988","dummy_gene_12719"
"Pathway 202","dummy_gene_5988","dummy_gene_19989"
"Pathway 202","dummy_gene_5988","dummy_gene_4692"
"Pathway 202","dummy_gene_5988","dummy_gene_5430"
"Pathway 202","dummy_gene_5988","dummy_gene_9453"
"Pathway 202","dummy_gene_5988","dummy_gene_3323"
"Pathway 202","dummy_gene_5988","dummy_gene_11084"
"Pathway 202","dummy_gene_5988","dummy_gene_15741"
"Pathway 202","dummy_gene_5988","dummy_gene_8266"
"Pathway 202","dummy_gene_5988","dummy_gene_10631"
"Pathway 202","dummy_gene_5988","dummy_gene_13630"
"Pathway 202","dummy_gene_5988","dummy_gene_4185"
"Pathway 202","dummy_gene_5988","dummy_gene_10211"
"Pathway 202","dummy_gene_5988","dummy_gene_1112"
"Pathway 202","dummy_gene_5988","dummy_gene_3370"
"Pathway 202","dummy_gene_5988","dummy_gene_10625"
"Pathway 202","dummy_gene_5988","dummy_gene_8884"
"Pathway 202","dummy_gene_5988","dummy_gene_11333"
"Pathway 202","dummy_gene_5988","dummy_gene_5438"
"Pathway 202","dummy_gene_5988","dummy_gene_12370"
"Pathway 202","dummy_gene_5988","dummy_gene_8027"
"Pathway 202","dummy_gene_5988","dummy_gene_15769"
"Pathway 202","dummy_gene_5988","dummy_gene_3195"
"Pathway 202","dummy_gene_5988","dummy_gene_13397"
"Pathway 202","dummy_gene_5988","dummy_gene_14919"
"Pathway 202","dummy_gene_5988","dummy_gene_16882"
